FIPS,Name,ToxPi Score,HClust Group,KMeans Group,Source,Infection Rate: Transmissible Cases!25!0xcc3333ff,Infection Rate: Disease Spread!5!0xe64d4dff,Pop Concentration: Pop Mobility!10!0x57b757ff,Pop Concentration: Residential Density!10!0x5ced5cff,Intervention: Social Distancing!10!0x4258c9ff,Intervention: Testing!10!0x6079f7ff,Health & Environment: Pop Demographics!10!0x6b0b9eff,Health & Environment: Air Pollution!10!0x8e26c4ff,Health & Environment: Age Distribution!10!0x9a42c8ff,Health & Environment: Co-morbidities!10!0xb460e0ff,Health & Environment: Health Disparities!10!0xc885ecff,Health & Environment: Hospital Beds!5!0xdeb9f1ff
17031,"Illinois, Cook",0.5863429036551964,9,9,"-87.8166,41.8414",0.6093231990670801,0.108440509660824,0.8223579570945715,0.8758,1.0,0.4258416490705715,0.6204805193272244,0.7185628742514971,0.4833394486037307,0.24747306287389806,0.3495823889441025,0.4166402860524928
17115,"Illinois, Macon",0.4792668054311269,10,1,"-88.9634,39.8606",0.3034606763200036,0.0735294117647059,0.6376808931414331,0.6425,1.0,0.4258416490705715,0.4974044912659008,0.5269461077844312,0.5978576089534523,0.3629156544616842,0.30935077533969396,0.3898429823791164
17197,"Illinois, Will",0.47161207602765204,8,5,"-87.9786,41.4462",0.5477658443886516,0.12177674263849601,0.6954881454202265,0.1465,1.0,0.4258416490705715,0.5136111120658728,0.6167664670658684,0.4316532862111269,0.2524477494352078,0.11753275043684712,0.5300136166981062
17143,"Illinois, Peoria",0.5367580165912799,9,9,"-89.7608,40.787",0.5214648886416133,0.450292397660819,0.6661074106686921,0.6444,1.0,0.4258416490705715,0.5407952713969375,0.532934131736527,0.5357771420024626,0.3653022450018621,0.29983330729575386,0.33935125956749945
17089,"Illinois, Kane",0.5035460806397558,8,9,"-88.4286,41.9384",0.6177006186580084,0.144070236039148,0.7000308974914159,0.2958,1.0,0.4258416490705715,0.5142449681911166,0.5868263473053893,0.4467440848690857,0.21739065632390295,0.2534259090738817,0.4754696620139778
17043,"Illinois, DuPage",0.4746338070703242,8,5,"-88.0864,41.8512",0.5378076738982502,0.109630526953362,0.7772635894669608,0.3079,1.0,0.4258416490705715,0.417252705181129,0.6107784431137724,0.4990893333193936,0.1776125604116309,0.07466638272254633,0.4863669537414844
17201,"Illinois, Winnebago",0.5541782445600044,9,9,"-89.1609,42.3364",0.6375168008942964,0.23829463266082998,0.6912481563661588,0.5539999999999999,1.0,0.4258416490705715,0.5386684023904593,0.5089820359281437,0.5494974081927578,0.3612228254256567,0.37059658257672784,0.428463356966846
17093,"Illinois, Kendall",0.4186535228074724,8,5,"-88.4287,41.5908",0.540075132010692,0.147161066048667,0.6464548873698709,0.0478,1.0,0.4258416490705715,0.4819861695458318,0.562874251497006,0.3453966168814669,0.21918203216347293,0.07986506551412335,0.0
1073,"Alabama, Jefferson",0.5673482913099677,9,8,"-86.8951,33.5555",0.5105254054388372,0.23502514860539603,0.7131715760532503,0.6211,1.0,0.6902982176943723,0.5905968650968513,0.6227544910179641,0.5117241638959221,0.42360075328414215,0.35635079449146795,0.33686138388166786
26161,"Michigan, Washtenaw",0.4420946167766747,10,9,"-83.8385,42.2531",0.3439306602035395,0.0477111540941328,0.7196138680653313,0.7873,0.75,0.5073308328986972,0.4999155712533015,0.4790419161676647,0.4555137084840577,0.15405395377820247,0.10430032005143758,0.3708606229076529
26163,"Michigan, Wayne",0.5540079608194162,8,8,"-83.2813,42.281",0.4634156333819211,0.043115438108484,0.8117573066985339,0.6587,1.0,0.5073308328986972,0.6277077665718496,0.502994011976048,0.504194780386106,0.44443555817580394,0.47411481163266705,0.4275352787879045
36029,"New York, Erie",0.496350692991069,10,9,"-78.7306,42.7625",0.524821499700758,0.121825876662636,0.7630551447653404,0.6355,1.0,0.14619085536683435,0.5687628246027425,0.4610778443113772,0.5627304600978258,0.31747316005085263,0.16069181507384336,0.43186974107266535
1117,"Alabama, Shelby",0.4726455776596369,8,5,"-86.6623,33.2688",0.44327373571274986,0.17107583774250398,0.6273675762855759,0.1764,1.0,0.6902982176943723,0.5070940498336849,0.5389221556886228,0.4939129750014257,0.313473726613206,0.0941261509282648,0.5455052210943652
25027,"Massachusetts, Worcester",0.483356847143913,9,9,"-71.9049,42.3503",0.5551261872369386,0.0789340101522843,0.6618428811949516,0.7931,1.0,0.3554535367949866,0.41463707371570335,0.29341317365269465,0.5092312328105775,0.2284646101988448,0.12064461257587385,0.4757819903735804
1089,"Alabama, Madison",0.5018582528746723,10,5,"-86.5507,34.7633",0.3797353010279983,0.23728813559321998,0.6752706638204405,0.3836,1.0,0.6902982176943723,0.6346671043808639,0.5149700598802395,0.4939129750014257,0.370959371034868,0.2263406030977934,0.4304536913135885
1097,"Alabama, Mobile",0.5740384066649529,9,8,"-88.2084,30.7847",0.5539013649363463,0.18074656188605104,0.6704170537884879,0.723,0.825,0.6902982176943723,0.6842760495622291,0.4670658682634731,0.5191044408593759,0.4579982025513245,0.4678370046721896,0.3907131052731322
25013,"Massachusetts, Hampden",0.5167527169237895,9,9,"-72.6324,42.1344",0.528833667067397,0.0666145426114152,0.6903240079547597,0.843,1.0,0.3554535367949866,0.5248082488230783,0.311377245508982,0.5357771420024626,0.30533033539983256,0.3251718269455341,0.4255503582870648
25009,"Massachusetts, Essex",0.4865285522977437,9,9,"-70.9469,42.6688",0.5902030288930122,0.0769931662870159,0.714390212086876,0.8045,0.825,0.3554535367949866,0.4575520194434646,0.2874251497005988,0.542700408721451,0.1905117833790181,0.13797142723958014,0.5041964219595644
36119,"New York, Westchester",0.509374892910093,9,9,"-73.7574,41.1628",0.5307338193780814,0.0261180889775795,0.8257911120910538,0.9386,1.0,0.14619085536683435,0.5966747240849553,0.44311377245508987,0.5449798764246452,0.11299810812597914,0.18925397576975372,0.4593802882477169
1125,"Alabama, Tuscaloosa",0.5869549500693855,9,8,"-87.5256,33.2873",0.6131030185428125,0.37363726461843394,0.6387607411293372,0.809,1.0,0.6902982176943723,0.5765381669303161,0.4970059880239522,0.4437744133187831,0.3860985791869958,0.3753562199842618,0.4010567418661029
25005,"Massachusetts, Bristol",0.4923491900215302,9,9,"-71.1087,41.7923",0.5875793333803665,0.10652566417333,0.6729603460582114,0.6466,1.0,0.3554535367949866,0.4538639589523053,0.23353293413173656,0.542700408721451,0.28397598377787925,0.2052558249397773,0.4756214327103978
25021,"Massachusetts, Norfolk",0.4280939180779447,9,9,"-71.2053,42.1607",0.4840988276028232,0.0504900843400957,0.7249923788213172,0.6603,0.675,0.3554535367949866,0.3919806775142294,0.3053892215568862,0.540406913436432,0.15548674238636928,0.026527013697613733,0.5602907611787408
2020,"Alaska, Anchorage",0.4630812717157888,10,9,"-149.1427,61.15",0.39730091009391466,0.303030303030303,0.6681951130401846,0.8176,1.0,0.3894580729331485,0.7185197689240339,0.0,0.3606106398115555,0.2811994770152286,0.18476294500321186,0.4468049059401152
4013,"Arizona, Maricopa",0.5890744645269208,9,8,"-112.4918,33.3484",0.5912221269213321,0.43547964926056804,0.7290967847844378,0.7259,1.0,0.8597038863475168,0.6107802475859518,0.4550898203592814,0.4990893333193936,0.22542919834418,0.3222160698319449,0.4806606481603755
35001,"New Mexico, Bernalillo",0.4737183787624076,10,9,"-106.6704,35.0516",0.4139005888914181,0.14787430683918698,0.7254474707324037,0.659,1.0,0.2527560508677897,0.6119202109818931,0.23353293413173656,0.5166605513962695,0.22240246810436898,0.3537419374344066,0.47465897046617406
18097,"Indiana, Marion",0.5894207579168478,9,8,"-86.1383,39.7816",0.5574907116097713,0.104453363914373,0.7837495282807024,0.6839,1.0,0.783721329104283,0.5935093193310049,0.5868263473053893,0.4285603903886945,0.4010874635518759,0.4630601427132378,0.39478298460759137
18003,"Indiana, Allen",0.5585775100488496,1,5,"-85.068,41.0919",0.6101154181048177,0.32820258192651397,0.673939844871029,0.3878,1.0,0.783721329104283,0.5136768651389199,0.5748502994011976,0.4833394486037307,0.3697772156014267,0.3085077359314863,0.3944326014664909
18057,"Indiana, Hamilton",0.4254196218637894,8,5,"-86.0524,40.0731",0.4162608881966854,0.0958132045088567,0.688638615345179,0.035,1.0,0.783721329104283,0.3495495832998238,0.5149700598802395,0.4094437997825015,0.17483613465196032,0.029666459209190726,0.4867209385560972
18163,"Indiana, Vanderburgh",0.5407707430030363,8,8,"-87.5876,38.0266",0.40602147779775344,0.19169329073482397,0.6990751462885874,0.7096,1.0,0.783721329104283,0.4534607432572845,0.5688622754491018,0.5380992168517501,0.41577185534834943,0.3029370991904099,0.3544125643727838
18089,"Indiana, Lake",0.5882462127835593,9,8,"-87.3828,41.4187",0.5834779500291414,0.17009670220679401,0.7264389672108085,0.504,1.0,0.783721329104283,0.5944084841491332,0.6766467065868265,0.5287228277828,0.419081279110353,0.3971721381919737,0.35828540296412564
17167,"Illinois, Sangamon",0.4610268094684997,10,1,"-89.6587,39.7584",0.3119644818021399,0.0817438692098093,0.6515825944638117,0.6361,1.0,0.4258416490705715,0.4704137868214503,0.5089820359281437,0.5517358041566147,0.3241828182696237,0.19431678937252406,0.3577930023265024
17097,"Illinois, Lake",0.5097427005393721,9,9,"-88.0037,42.3225",0.5893108555677835,0.11715057393652901,0.7175600967705097,0.5365,1.0,0.4258416490705715,0.5212312440295588,0.5748502994011976,0.4640817135884802,0.19104013110600213,0.14803851506058166,0.5215753636550535
18105,"Indiana, Monroe",0.4966098670317048,10,1,"-86.5241,39.1613",0.29096189524713645,0.10497237569060801,0.6737255438187925,0.8921,1.0,0.783721329104283,0.3631053359671794,0.44311377245508987,0.43472072581226856,0.24944564164187336,0.3551862702739293,0.4652275857194959
33011,"New Hampshire, Hillsborough",0.4852072358180579,9,9,"-71.72,42.9154",0.5957188036869026,0.229438757500882,0.6945385324260481,0.4998,1.0,0.599094812205258,0.3338859485135741,0.2694610778443114,0.5067215141840639,0.2419690170181025,0.0938556170647365,0.4434950810038636
34017,"New Jersey, Hudson",0.5147887561964215,9,9,"-74.0752,40.7377",0.4938912015422222,0.0241267177174027,0.8556325871481312,0.8434,1.0,0.26047183983444283,0.5869882546909269,0.4131736526946108,0.41269877075759065,0.19142243575055345,0.3989619256711221,0.4506372463872687
32031,"Nevada, Washoe",0.4961128573030238,9,9,"-119.6632,40.6656",0.5049844006024646,0.189410480349345,0.6674109622528746,0.772,0.75,0.6233467520577118,0.5062541285157797,0.3233532934131737,0.5239446622367122,0.2088395943217312,0.267592319680929,0.4030055242561019
36001,"New York, Albany",0.4512740298188052,10,9,"-73.9772,42.6006",0.4822623042178763,0.0956696878147029,0.7767778967261484,0.7297,0.825,0.14619085536683435,0.4796057874393345,0.3652694610778443,0.5380992168517501,0.2301755186392572,0.10820162072188216,0.3768288229199451
32003,"Nevada, Clark",0.5316834196022201,9,8,"-115.013,36.2146",0.5024061151872862,0.20568540745420102,0.7073273408593914,0.7443,0.825,0.6233467520577118,0.6042313239806841,0.38323353293413176,0.4886637078344629,0.2777732571340662,0.4069748351712813,0.4526680067214104
34031,"New Jersey, Passaic",0.5252415798951715,9,9,"-74.2995,41.0324",0.5723999364866381,0.0393972403776325,0.7927174898013095,0.9067,0.825,0.26047183983444283,0.6092525695258874,0.4011976047904192,0.4833394486037307,0.2173473687207196,0.3873687185042151,0.4628524950070155
34039,"New Jersey, Union",0.5183208482664579,9,9,"-74.3068,40.6584",0.6113815337195885,0.0608567751424894,0.8224708523930072,0.7905,0.825,0.26047183983444283,0.6148609654283366,0.44311377245508987,0.4833394486037307,0.1807977826868272,0.2872346922219587,0.42467805567422573
34013,"New Jersey, Essex",0.5296599769225203,9,9,"-74.2466,40.7868",0.5509587713145331,0.0476765901351203,0.8402131726402379,0.9411,0.75,0.26047183983444283,0.669795779609172,0.4131736526946108,0.4612475416970637,0.2746424349063969,0.41953032864082745,0.3786794763097173
35013,"New Mexico, Doña Ana",0.5114097527556353,9,9,"-106.8329,32.3528",0.5150645525933617,0.28617886178861796,0.5944400406374546,0.9723,0.75,0.2527560508677897,0.4794317984404492,0.2874251497005988,0.5092312328105775,0.2684139038948714,0.5977937156404829,0.5001584101510076
20177,"Kansas, Shawnee",0.5648405348735968,9,8,"-95.7557,39.041",0.5110710357023754,0.339853300733496,0.6617078532670299,0.7755,1.0,0.8691599469860217,0.5791974407283141,0.39520958083832336,0.560557323866868,0.3950034865202303,0.19305012236056332,0.3670333834598464
18141,"Indiana, St. Joseph",0.5707709930065913,9,8,"-86.2904,41.6176",0.523635547716965,0.16173434273916001,0.6924789469681146,0.7157,1.0,0.783721329104283,0.5432148410019714,0.5868263473053893,0.5142005305328247,0.3588845986400616,0.3324965975488379,0.4343163616378327
19013,"Iowa, Black Hawk",0.5131345521541534,8,9,"-92.3052,42.4705",0.5066434213944241,0.0551571980143409,0.7228965534919621,0.6663,1.0,0.6009935287620467,0.4763197515286527,0.38323353293413176,0.5239446622367122,0.32745921242557857,0.21318935696172409,0.4113163021857589
18157,"Indiana, Tippecanoe",0.5310441008290775,9,8,"-86.8941,40.3887",0.4421271316332298,0.184549356223176,0.6794334464087048,0.8424,1.0,0.783721329104283,0.4258247221093605,0.4730538922155689,0.3927283612037091,0.30777125644742875,0.3307633017802838,0.4095248877989363
20173,"Kansas, Sedgwick",0.5169417990739749,8,5,"-97.4608,37.6843",0.38721891875425457,0.205633802816901,0.6744709358404037,0.4588,1.0,0.8691599469860217,0.5846584051572747,0.4191616766467066,0.4752076683887773,0.3481233750516776,0.3075393066070127,0.5075739509054491
20045,"Kansas, Douglas",0.4868133151530575,10,1,"-95.2925,38.885",0.2678613462096034,0.171052631578947,0.6517191846459752,0.6991,1.0,0.8691599469860217,0.5851394838823794,0.407185628742515,0.4061601502796258,0.2257452491624587,0.2172800072463567,0.5369942143088092
19153,"Iowa, Polk",0.5214216313050537,9,9,"-93.5777,41.6868",0.6324496171603126,0.20994700366897698,0.8104493521524427,0.6157,1.0,0.6009935287620467,0.44608059578821657,0.33532934131736525,0.4407808887294848,0.2679348458420269,0.11436560110131133,0.4000773857700113
19103,"Iowa, Johnson",0.4574475967350368,10,1,"-91.5875,41.6717",0.33479374168555764,0.0442338072669826,0.7277482196789995,0.8593,1.0,0.6009935287620467,0.4444868582091192,0.377245508982036,0.38929338935206537,0.1778279688586005,0.14028204660915433,0.2836323617771063
