FIPS,Name,ToxPi Score,HClust Group,KMeans Group,Source,Infection Rate: Transmissible Cases!25!0xcc3333ff,Infection Rate: Disease Spread!5!0xe64d4dff,Pop Concentration: Pop Mobility!10!0x57b757ff,Pop Concentration: Residential Density!10!0x5ced5cff,Intervention: Social Distancing!10!0x4258c9ff,Intervention: Testing!10!0x6079f7ff,Health & Environment: Pop Demographics!10!0x6b0b9eff,Health & Environment: Air Pollution!10!0x8e26c4ff,Health & Environment: Age Distribution!10!0x9a42c8ff,Health & Environment: Co-morbidities!10!0xb460e0ff,Health & Environment: Health Disparities!10!0xc885ecff,Health & Environment: Hospital Beds!5!0xdeb9f1ff
17031,"Illinois, Cook",0.5702964997479529,7,4,"-87.8166,41.8414",0.5741352688485234,0.057307264481903,0.8223579570945715,0.8758,1.0,0.3387980483658798,0.6204805193272244,0.7185628742514971,0.4833394486037307,0.24747306287389806,0.3495823889441025,0.4166402860524928
17115,"Illinois, Macon",0.4761834649688655,10,6,"-88.9634,39.8606",0.3226295373074144,0.0746887966804979,0.6376808931414331,0.6425,1.0,0.3387980483658798,0.4974044912659008,0.5269461077844312,0.5978576089534523,0.3629156544616842,0.30935077533969396,0.3898429823791164
17197,"Illinois, Will",0.4635993682044818,8,7,"-87.9786,41.4462",0.5498236849335305,0.0852570457442289,0.6954881454202265,0.1465,1.0,0.3387980483658798,0.5136111120658728,0.6167664670658684,0.4316532862111269,0.2524477494352078,0.11753275043684712,0.5300136166981062
17143,"Illinois, Peoria",0.5227501370807822,7,4,"-89.7608,40.787",0.5296461793422734,0.23327615780446,0.6661074106686921,0.6444,1.0,0.3387980483658798,0.5407952713969375,0.532934131736527,0.5357771420024626,0.3653022450018621,0.29983330729575386,0.33935125956749945
17089,"Illinois, Kane",0.4788194801621027,8,7,"-88.4286,41.9384",0.5463014436764201,0.0569883004151466,0.7000308974914159,0.2958,1.0,0.3387980483658798,0.5142449681911166,0.5868263473053893,0.4467440848690857,0.21739065632390295,0.2534259090738817,0.4754696620139778
17043,"Illinois, DuPage",0.4634760705715419,8,7,"-88.0864,41.8512",0.5245040221625653,0.0712925745716099,0.7772635894669608,0.3079,1.0,0.3387980483658798,0.417252705181129,0.6107784431137724,0.4990893333193936,0.1776125604116309,0.07466638272254633,0.4863669537414844
17201,"Illinois, Winnebago",0.5197074968433002,7,4,"-89.1609,42.3364",0.5335864109197717,0.0702650910252316,0.6912481563661588,0.5539999999999999,1.0,0.3387980483658798,0.5386684023904593,0.5089820359281437,0.5494974081927578,0.3612228254256567,0.37059658257672784,0.428463356966846
17093,"Illinois, Kendall",0.4028313607088268,10,7,"-88.4287,41.5908",0.5087945882632771,0.0820969337289812,0.6464548873698709,0.0478,1.0,0.3387980483658798,0.4819861695458318,0.562874251497006,0.3453966168814669,0.21918203216347293,0.07986506551412335,0.0
1073,"Alabama, Jefferson",0.6229781839264963,6,9,"-86.8951,33.5555",0.756216345136104,0.43959908563390204,0.7131715760532503,0.6211,1.0,0.6691575576435602,0.5905968650968513,0.6227544910179641,0.5117241638959221,0.42360075328414215,0.35635079449146795,0.33686138388166786
26161,"Michigan, Washtenaw",0.4877560229077145,10,4,"-83.8385,42.2531",0.4711442251769491,0.10126582278480999,0.7196138680653313,0.7873,1.0,0.483287162757831,0.4999155712533015,0.4790419161676647,0.4555137084840577,0.15405395377820247,0.10430032005143758,0.3708606229076529
26163,"Michigan, Wayne",0.5647347154910856,8,4,"-83.2813,42.281",0.5245004552775729,0.0539475357036911,0.8117573066985339,0.6587,1.0,0.483287162757831,0.6277077665718496,0.502994011976048,0.504194780386106,0.44443555817580394,0.47411481163266705,0.4275352787879045
36029,"New York, Erie",0.4735063316260175,7,6,"-78.7306,42.7625",0.4805923425295905,0.0642443391258557,0.7630551447653404,0.6355,1.0,0.0,0.5687628246027425,0.4610778443113772,0.5627304600978258,0.31747316005085263,0.16069181507384336,0.43186974107266535
1117,"Alabama, Shelby",0.5327785333493485,8,8,"-86.6623,33.2688",0.7058461550653525,0.403818953323904,0.6273675762855759,0.1764,1.0,0.6691575576435602,0.5070940498336849,0.5389221556886228,0.4939129750014257,0.313473726613206,0.0941261509282648,0.5455052210943652
25027,"Massachusetts, Worcester",0.4649205856364263,10,6,"-71.9049,42.3503",0.4502404517617916,0.0282598312370642,0.6618428811949516,0.7931,1.0,0.4125516960968811,0.41463707371570335,0.29341317365269465,0.5092312328105775,0.2284646101988448,0.12064461257587385,0.4757819903735804
1089,"Alabama, Madison",0.5741522249038931,8,8,"-86.5507,34.7633",0.6900820152760343,0.535185185185185,0.6752706638204405,0.3836,1.0,0.6691575576435602,0.6346671043808639,0.5149700598802395,0.4939129750014257,0.370959371034868,0.2263406030977934,0.4304536913135885
1097,"Alabama, Mobile",0.6215674083833995,6,9,"-88.2084,30.7847",0.7128031666120943,0.266743916570104,0.6704170537884879,0.723,1.0,0.6691575576435602,0.6842760495622291,0.4670658682634731,0.5191044408593759,0.4579982025513245,0.4678370046721896,0.3907131052731322
25013,"Massachusetts, Hampden",0.5127748356101638,7,4,"-72.6324,42.1344",0.4916052195120065,0.0391134289439374,0.6903240079547597,0.843,1.0,0.4125516960968811,0.5248082488230783,0.311377245508982,0.5357771420024626,0.30533033539983256,0.3251718269455341,0.4255503582870648
25009,"Massachusetts, Essex",0.481293341985287,10,6,"-70.9469,42.6688",0.4814217403320661,0.025823032676538998,0.714390212086876,0.8045,1.0,0.4125516960968811,0.4575520194434646,0.2874251497005988,0.542700408721451,0.1905117833790181,0.13797142723958014,0.5041964219595644
36119,"New York, Westchester",0.4895244826861133,7,6,"-73.7574,41.1628",0.4920128142788306,0.0158445696080105,0.8257911120910538,0.9386,1.0,0.0,0.5966747240849553,0.44311377245508987,0.5449798764246452,0.11299810812597914,0.18925397576975372,0.4593802882477169
1125,"Alabama, Tuscaloosa",0.6081865658624694,6,9,"-87.5256,33.2873",0.7422433031172312,0.301007556675063,0.6387607411293372,0.809,1.0,0.6691575576435602,0.5765381669303161,0.4970059880239522,0.4437744133187831,0.3860985791869958,0.3753562199842618,0.4010567418661029
25005,"Massachusetts, Bristol",0.4706270254302202,10,6,"-71.1087,41.7923",0.4707637280135168,0.03335325762104,0.6729603460582114,0.6466,1.0,0.4125516960968811,0.4538639589523053,0.23353293413173656,0.542700408721451,0.28397598377787925,0.2052558249397773,0.4756214327103978
25021,"Massachusetts, Norfolk",0.4493171897687322,10,6,"-71.2053,42.1607",0.4414133331434157,0.0303030303030303,0.7249923788213172,0.6603,1.0,0.4125516960968811,0.3919806775142294,0.3053892215568862,0.540406913436432,0.15548674238636928,0.026527013697613733,0.5602907611787408
2020,"Alaska, Anchorage",0.4752623839754003,7,6,"-149.1427,61.15",0.5324802762046734,0.37520938023450606,0.6681951130401846,0.8176,1.0,0.1676840222992953,0.7185197689240339,0.0,0.3606106398115555,0.2811994770152286,0.18476294500321186,0.4468049059401152
4013,"Arizona, Maricopa",0.6336934564823654,6,9,"-112.4918,33.3484",0.8602501503614843,0.501026694045175,0.7290967847844378,0.7259,1.0,0.7120977047978903,0.6107802475859518,0.4550898203592814,0.4990893333193936,0.22542919834418,0.3222160698319449,0.4806606481603755
35001,"New Mexico, Bernalillo",0.5097133874739466,7,4,"-106.6704,35.0516",0.5989626011877747,0.30842841369157203,0.7254474707324037,0.659,1.0,0.15976157559494406,0.6119202109818931,0.23353293413173656,0.5166605513962695,0.22240246810436898,0.3537419374344066,0.47465897046617406
18097,"Indiana, Marion",0.585467862321075,8,4,"-86.1383,39.7816",0.5381881214774826,0.0649659863945578,0.7837495282807024,0.6839,1.0,0.8023102982477506,0.5935093193310049,0.5868263473053893,0.4285603903886945,0.4010874635518759,0.4630601427132378,0.39478298460759137
18003,"Indiana, Allen",0.5435241559664612,8,7,"-85.068,41.0919",0.5670218303890456,0.13015873015873,0.673939844871029,0.3878,1.0,0.8023102982477506,0.5136768651389199,0.5748502994011976,0.4833394486037307,0.3697772156014267,0.3085077359314863,0.3944326014664909
18057,"Indiana, Hamilton",0.44625206678117374,8,7,"-86.0524,40.0731",0.5060307630429168,0.130597014925373,0.688638615345179,0.035,1.0,0.8023102982477506,0.3495495832998238,0.5149700598802395,0.4094437997825015,0.17483613465196032,0.029666459209190726,0.4867209385560972
18163,"Indiana, Vanderburgh",0.5892799249062921,8,4,"-87.5876,38.0266",0.6017873232209873,0.388415672913118,0.6990751462885874,0.7096,1.0,0.8023102982477506,0.4534607432572845,0.5688622754491018,0.5380992168517501,0.41577185534834943,0.3029370991904099,0.3544125643727838
18089,"Indiana, Lake",0.5981007458232999,8,8,"-87.3828,41.4187",0.6308658312415358,0.14234268385140303,0.7264389672108085,0.504,1.0,0.8023102982477506,0.5944084841491332,0.6766467065868265,0.5287228277828,0.419081279110353,0.3971721381919737,0.35828540296412564
17167,"Illinois, Sangamon",0.4822485211524716,10,6,"-89.6587,39.7584",0.4371039477919268,0.160676532769556,0.6515825944638117,0.6361,1.0,0.3387980483658798,0.4704137868214503,0.5089820359281437,0.5517358041566147,0.3241828182696237,0.19431678937252406,0.3577930023265024
17097,"Illinois, Lake",0.4949043597745258,7,4,"-88.0037,42.3225",0.5603619562189098,0.0650237529691211,0.7175600967705097,0.5365,1.0,0.3387980483658798,0.5212312440295588,0.5748502994011976,0.4640817135884802,0.19104013110600213,0.14803851506058166,0.5215753636550535
18105,"Indiana, Monroe",0.5496652229968031,8,4,"-86.5241,39.1613",0.5083088894142044,0.30744336569579306,0.6737255438187925,0.8921,1.0,0.8023102982477506,0.3631053359671794,0.44311377245508987,0.43472072581226856,0.24944564164187336,0.3551862702739293,0.4652275857194959
33011,"New Hampshire, Hillsborough",0.4597662436690257,10,7,"-71.72,42.9154",0.4718466399883068,0.0614243323442136,0.6945385324260481,0.4998,1.0,0.6747700321671779,0.3338859485135741,0.2694610778443114,0.5067215141840639,0.2419690170181025,0.0938556170647365,0.4434950810038636
34017,"New Jersey, Hudson",0.4091668529219202,2,6,"-74.0752,40.7377",0.0,0.0,0.8556325871481312,0.8434,1.0,0.18698941161743324,0.5869882546909269,0.4131736526946108,0.41269877075759065,0.19142243575055345,0.3989619256711221,0.4506372463872687
32031,"Nevada, Washoe",0.5374960377749771,7,4,"-119.6632,40.6656",0.6777640781093779,0.306221547799697,0.6674109622528746,0.772,0.825,0.5752817804646676,0.5062541285157798,0.3233532934131737,0.5239446622367122,0.2088395943217312,0.267592319680929,0.4030055242561019
36001,"New York, Albany",0.4404252148295175,7,6,"-73.9772,42.6006",0.4255135664523765,0.0505747126436782,0.7767778967261484,0.7297,1.0,0.0,0.4796057874393345,0.3652694610778443,0.5380992168517501,0.2301755186392572,0.10820162072188216,0.3768288229199451
32003,"Nevada, Clark",0.6021537215934772,6,9,"-115.013,36.2146",0.7592119205523611,0.42954387359634294,0.7073273408593914,0.7443,1.0,0.5752817804646676,0.6042313239806841,0.38323353293413176,0.4886637078344629,0.2777732571340662,0.4069748351712813,0.4526680067214104
34031,"New Jersey, Passaic",0.5043309026176785,7,6,"-74.2995,41.0324",0.4328807788619041,0.0111909529979974,0.7927174898013095,0.9067,1.0,0.18698941161743324,0.6092525695258874,0.4011976047904192,0.4833394486037307,0.2173473687207196,0.3873687185042151,0.4628524950070155
